Constant   Base   Exp.   Coeff.   Minimum Log10(P)      Index   String                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
433        10     4/3    1        -3.285361299477665    575     3275.7986163734810061575113406853118619522731663536283694864706758809114924443610783431249858458277642171898264646528303304959482398007002703529285529447314507925117012748452996475980896409120038539215466256222820433620425523563953379296248918351524088199405594841625086471057988686586548746781292896804923751859199451700767808789348154142614632211874345259766860074493570766253314921264955252646747448856906431475062413755285322132412844368461279289733069095553323228434480847820776195770660781355036271645451872535839146829833724109705370941970692093903985081755645030545753575411111133443866602036109107820170345076963754931326874098563809372545507246137714269426790227065159229107280549065258260294171220420246725053324985087441735920750314677188357268181131571321281127576587433593441520325587723403951616665061438363115883638488803071278678607117921254521008951323858188013748233459226009584330606973835916348467169320841541274047840423269734565667292081486014063537683329464645142380468846713307651738395167579614672246837073596113746165020049275797400058589676411302964892096645957926064918579783752264493589146313564435649579087118532702777453860572905940232771323674032207420362070515602691738626254097939479648813002889881630653880346313252544888760602718485510788890383870171897601215757856288244847610199008236239563649715049520098637046258997490266594910920889344045702335388944295154083321296092160287395025023605841117905236973033363267770188424701927897434564740645205807400970553904663797348609024535515105908002415575454787684035805606466118263186824135372459952046817861745716773677979004976732164756070477560631417284740057884942245966001396168186763389735570732451005813469871424840358772026342696241867330894093237271503454909480267321628191735806229846010513934437890314895797156222811839609985176996086970611785700097941034620391418548635878888065325428176926676242477911876765935881280221850871145788401727020820102598186539378730705627027803499380044632032609422191433243073650468146099444205529986083706509544873700798260873201521025391987962083058239333353992310031680569541436695363069962119489974356349730248907728862874178474158816217541826168906690189213568793117004314513928725930024197004311183022599371057061097530430086807491909670769053134509954433876257369112841290027252906040923978084831073242753588968136363984227824041760232231449494937983463522971352612463083
449        10     2/3    1        -4.3545849545834745   48      58.635985305842808613915265491261336672142228643312888888478172283408772955195037027509584194414169037059401112619450330093793905432664994637435948556472683767158391817678878934376277071085773936588110033621391344255138882435029025676219399213117331367749216013921043945748394080992004955139824071496030236552210211886795364866026194948950438048099933312309663978708824914832897806765749056342136863190234265977284262945786268270360767733167352563778800595621858770634379896455191993039027547538610330994266942541655185877497767189946948270704901807857937972258159530984253002745583090563335631918235796673844691415827903560687634059759165325324320837602360787021828389097967657501282011381232455794460722913444883898987695563648539562345435917521057482444418872670160253499466369322826086166775008906742861620785227226757274611814235925502489247181904676207838806682289683899916486490018693139006045687993106412336521452881402066105172050601146450767955638482612756663133286696795395845650666047745957391621213235498022087046702248830762910987881488379823311851587129695417883332848322550468107445299236569305549988208782181307109248341462102532613635248263683953004732725984312474501285813562448200917832358318730870889594964968424687902558403805521363988498462247025464790996082224194982685085301543132165201617305055375635311622677042343204540862069434748998816160018802871105434361950821745334056594733475202320126712123401889997540065466756972216332207457108940899107145214798013443179484605639722807335763017249831765640460788124189752531346528613304975034537188541554644512320075229758916404622735905094761113558327610860114636287049935853232748810354608467652682970038019039548532853984885663632351309320194732734457381729413310924617638938850741611639855442544144160718776212958503187324857066729435411478079808605477169221423581148961804809797342547676268896809792784602581945838954832870505891966303195908860048929758956675724117561841141959690419410320989724612866884950672934120193553006028518592655160743583357707237523892037327940644306416689358260930313970523459120373855726627115709149246201795852498233147108144896163182237974355941025156054853791706209521009393736286549686739030227131902208594104687285092733453280693093554664372819177939501064544232079079040784888042979771851409646849310978813802450060369439265629115950281831606047606985392601215676144346473915916192993043765244
541        10     2/3    1        -3.6876531256925906   227     66.394409095231687967640453420131745586213738612873708591451293672382636106242772386969382903073657684960629698407457800877729897377759239964153344675909202070705237451915323736808002083933587845905496130109394294853379114652406652222225240871955447990143170272599680780880676832416617615686244253530518735782040345991193663215388756717818118408566852569162007643106777911828435064634291285162978276030632543678237082448205129235027319454691941799063009939557193004841901327619671540876172216155356536788008813680778802689692372765249743550166640378509612244845285913819242923539847685377382742441660167050885466272403176412739384489504714212229907270197375697592366699948898152069008167106773715565981870152541210718010084454207837896079544788485187630200488037868950044068752631271689613086312000794426616277500281491658185813367014332202591227631332549258437448603614498451365727445365271749894470650866296644000153290016809627367504165711870296980608073683871324038070623328289903255862664141618435959543553214461007923343429476569354221733641591167829692466097952806961755085457147177047153170605943437897286772182547026620798675321900579611512839883448532623764318450296804772326813432331345902599531832332309386207264276580477706015646980280804862843237010766041471940831645341529029115212234070308141422844273325562694692987170371978460210726608176468583422885718218280204185976592676152676589281163484691466982498224498155755528570922064255297125855050764880634332199838248424674844188876655460624067137001637993588024597415581318387563392374606321095744117204976175143164604706707480867526783759675620051196750725939023143936736349906321444338767102404497599410206593111268638916658029696914067188360738201011270417218067818011912594391416974875206965348667829921484627719515990797129474420009656912274274451566074430029120716024024610553273596020929440877592838833793503239880136497315707525734610455739237265461318421739578756423405402840805107755527304725073277794735836679007984648596158691380715376516605978667480621582647998834985954863795110270064442903549225542770735423301854555797965551749751414188906142999222052159699248156489074154030632223548149087871781103428389347951345934952964802355250409765040129604791761552329773222218049154267634895504775016149827776679643171199210074437426516560964393526056171635966702577583384705634269201567564793120357169014327264497480711217318087
2          11     2/5    1        -3.1988747439675334   111     1.3572A083251054677AA172526797992A34356953637099435453888471190596146A633846A6542A8615685647816279574210724A9098677777069016832A06099A7496919417443A618778867231063825AA319895912A7A5360357A57A77948544675242297A048A9574633838045109305974A912571510089932A07513680095A8A6227439957853353689155174A79A8175004A931043358A04140366382A0953503A97565A10057163881A349A84776377524A442169356A261725983484A65554A0857A51AA005698538700A5281269082085429831262A66204916A94766A05292624874A0806178274799162A26979056672A69839A7564605632A4134865789008A683669A6591912A85A44363762197666876934182767411382A017369940A48901A639243A201586664182A75462463A183436069197740796A5638A170A61577296956243A5710186662864330A2944593A60A346A45A57389605528715A130687A3380011676766501419321673783361A0A4189A432190919157441102431803280352420149293934A914537A441138013946769370285144146A377A394486121151106A59A6356A18A2A37413442702453768AA1555A50739748741648474567234145A9452406430A236A9464621A1883AA52381988A6821565359406A04420926840610626533097A87542775414703935160A83116429015539A5A0601519A307288A5599A10564569A556340386511786A9A0792835534500730648562371413706464A1124207314991577149197AA93557A856483091750448380744484A2196A4305943556063270467345617A11459174A8A12A68A988A6649A644397A67A209A5A416713444A248131427A4704883339394A42051383872085699927A5A215543A7A22753320179476614367460126266893927144A545A79AA36A234126177A49550359A24981201547088181A663678A335A517239834342526603322526099184216607026A1195911485287A169177A84079762039671355521915766A246573986420205484089706817740531140112A23A13566659805007AA351391185759796879278072018129A276888A5686729178271609354A25379528609298020187A88380534A8341171394958551630892276003A0053576A761A309810488A514606606A3554330664A4981745147536A160703624A12A96478A5814531A63A6152507662067526827716021671949205391915038A0670043A76391A70A461A7A68970624525221736791097A481971651108A519A12A5A57851993201217905A2AA9513A43A767A92514466075746843650948687743A199A710025273A8757AA2766A8574780667964A506898394286666AA64A3711465050729740A22570188798AA933A4759382A21138A3761964395733998A5056A26385596115429A0658858074638A4137534867558405031908995106886088842908676251955502795A5115A3793A11826A8715809A85044A61264A03181501453576A845A776A3A532097A2626829404927734262588137230716708066101990793933243379407035358787866236898268507107950345649                                                                                       
5          11     1/4    1        -3.6582498334106752   427     1.54A344644A13928344182AA57095A41A099688149963266462A70551A3076A93484A335045A8874871A18628365064939027436855A537934674760A41259776910A37472A679820887597555870A9A7233AA1034A32968741725272306620637A59A172A45602694415280A0A8367135580A32834A68680462214A31A48AA377473600210342357299768601924A9842903969702A19239259A15A17A8837895A65713024290677473603A469828919A3403A8A2309A71033758146168A13070A4874106762A435732945202981A82334A40528080555555111782AA3858A80384477A427252056378381306876231946985406007629639A12A590350568791178082552A648453363790871893305254A604587AAAA84A10A40399A5A166A126AA32765145604850A1277434276982A25264464A6292200287241797427053182078827A820590771461620A0A74969949679291917960844790A488A247A229A4841759767A030682A0637261136551366600988987A9A30947A6460747367405311A215925704993414A74497027500990384733081053A729148971171557102A44A472AAAA73133142A581343411704162975329306543204495A3A46617716786161355632929720958A62023A8720A84176410AA00A422018263244760A22588637941111242705938395297A433162427251377693801032860663963A2283A758A82013A5220A462A11124140264A63195A922171A47878879607889482712563A0643208456A50665616A75A34108544460920717331A722843A9310817079949A19606A630460A6A135A2832152137823848090060096809A829A370A4A1658AA757A83459560035579A33959974518095306901741A00849036395920038AA5A60A665166032A59A9512276A2162196356401327636A19368780A419310654A51135659A7A949242A54163AA2A8A7935898A55A144A45A7596294139137891A37093AA8239146533715A8064844203570910230A6273521431097720A1949318910995249141466A05566A0431145346322882188502656574374AA428A848319388A1001449873A2425413905981A2679635075360027449A419848066903A076186915914A056A63290013178820A3768555A01001127A17AA4211339A4405141970A192028370A40613A4177411719752614574240469347961724A965008957031606A5899744455070850AA31A4909A4226841222512219801309A9991080297889098760359439A237AA6A0000A883A766960A112927AA91827702098A293493A8853A6610A8504A3266600A978AA5282291A1513330A07082800955A263867AA623A8162843178A152178008A5320938618903A00A3807571A87517215AAA77877733025999588940053339302AA299311A138016A997A220A3627A387155844011123342AA839091711A71013035A05A774366A884077179074A768442A2A184904615A209915666957505A91023940931101A7AA166445163367A463A08202A893959820A00788103108A3AA1902220639A2826802886158419480678714AA361047887301174434A1A602A3A90A34833675598399271277881                                                                                       
7          11     1/3    1        -3.2841962841441736   91      1.A0512530850737152630519985A91A7382A67520396A00A65A4113922775900429A82139022488990A350362753444447427107828297014880A86916619326A63064903560920076416A3782374922699022339639429A7257430762264781954828A438518A881129159A48368973A46750957A963380850AA8215866A023512260204330665077A35750633A0269925732A232044600659782971A7A2359553662876A62A8102363A10084257750155A2756862693A4402777291A139892A44581989413A669074AA480A17943A387059A955679340618880389048A79241567132A572346122064237A20A955657A20091A42783962A0740432226681A19316761374A1530A8321480068873428747A23AA21615A11014009A8486875862A334736A048374155AA48A682334A645577849AA4A666443201489836858A519A7058072053A81633A4A298A10758128101271609A198409212796A47A0A339613644005362A3308063865777512A961962A1696301425605151999387961224679737797198142988A8A4A2110573814141591565AA543A7A44571109291A86481A1A03117A66607955A0A24979AA6246A0870A37521A2392336773500747319624718075298A8961981193723393193A66A26009A0532A46802A93A614269490A274382706A0901577987A48505476AA1513757671155543419444A7598647A78A60A6026802022866715193097278A385A0717916834773313A9473234574179332A702423514369204619081192161068465414097774764872320348585261801293551AA4889969A87421869076872471A935A519326240263077690471121314796020475A76A00862113000A979605785A7273A7A3686271A5450641A07247637A45A54927153530AA738A84A185A5313533A701072430733A2991AA344A856185852310401950806AA95534A07145942A97A34804A277018849826803715A17313194A735A552545327251237111804A2456A3325085269868372465725966476356130394A724140486731186402447688AA10374072235A07A3496559340236978A0A249391A24A5700908885A2A1217149175262A0209532334212A010A29885810112A73248A961986195181264018961286928242695573381569A24642320754572A668745036A69324556090A4003AA20396A0A94398A8992879498AA7320110599187534960A34519A97125992195A01454899191684A16471681943A96582770986207794693871A538011387A1A344619A71224989A83216A93285967851A6A1085724075640253583131741745294A1A3A943583148A19690A43988494975131414770554530142A95959A8AA0469250559A9A72244522694644931918A1515293799563495389A37350A0786A4954123215519A1713329AA98388A38774A0421A009A446934A9613633240175705963A6AA82822880A94027914831AA661847462404593388985114030A4847651741276507809A0A931841416563A525496875037200500386985262A9390255509024A0897903933291A8797527289849965323362722296A1935371456987826045677407A59863927293984                                                                                       
7          11     2/5    1        -3.4623769095710233   60      2.1A58800A090680108557A571642704576765A92249406A9371936641608177777173AA221121640050014262890809985378037072898696821864835404AA686328951393975A3A890793A8922554302724489A8198870305A289188254A0A0A3790164672A2629109241907A69A38196490728417693657799067A5530298668A7456A1874821006889059A33888513447872571756641059319652524A7460A9463145403A4676A2A0A1670A0098996621524A2908097363536A578541072208214733580706270323697744485654869189518034675102098588739003328676945A3822A01A138A46788737381499988572465803610A7920526087777239873859151207A04530AA94101814A4490100015597219AA016981328433258620903852418195210612A2A018683580773521924737139155854314A9145993A78837004997A3A724145066A8205464855602A482915A28A4AA072A8532996A959105675A95405A723A04A3915A78203727A76962674119952718949A145A8908449574A156A6586539400856897634769327813018130317761083456801686A8166750384945052569750015027621680467841941969A731288A5658226494AA13396A361111165471923244400938A30756113554491A20452A1265043945460A432554A3533330931262A85726330376A980A8271028034A004688558A47637565504A195344507849A0837A33168992220AA627996A51129583880A106063852A6493487420837512122918174188258A731402795885A28315960A81A076457675881A9305591477A066169447714191761839651658254926512792557A642890505370550567987368104004602467918A08048298A55733A8164194AAA355319701700A158315524155A747741050028A0A012188A834478098936A0353278277948A7216538661A8501175498891542144088882A4898297925938507361315283A45842789360617610AA8693275721A8582512A97521596639A85605623605841354A47429415059575191326868240760224A33405685A9338469556A6A8A46742134041A399161489108740850058837902394095889A46412910750800834183002481A165805782459158A4A517035847687024A98538280697603058A1833A8707A45401A320298355483841A975452679362451A809A1407283375075567A9706470815229A0295771161131579782924425760534160487518A826728A4A6565A0A4790A487A5117A869A49A86A901706A86187885216645549313023572327A7604449AA589718669A70A73407868694849241171A4A3737076599A167545341471732769265997025495660129362A280165086924AA40A7A3160611393132594A30A302819786768A0A676A1524102A8128615976A4A25857888785208194109804533013392863105422923A85423A9730A69A520375A718658391566279855630604A14327180521611A8840891A32054208520A06A3248718349275251537AA50A41401798A412114A72261A6A336210035729140978236396069045785415A9158189AA288631457578452719A1954188A9651785262                                                                                       
13         11     3/2    1        -3.42163845357766     5       42.965943333A0314468205161181A134882A6A16880A920851169A17394068795196476481301981130786350715735651499977260883653869A68142805029586230844A71A475619A58713420020933263630947960856030A53432461990561A244A846980A7027A40698640782268A449A751572290454712119819578755825500757435556015359819490AA58A3827320771153744AA90760956A69383A63A99A6A3539886726508253550041991749845958925229707587385029A567632A42868244090893197786597960140A6103613341043825A891033218A6426AA0340A85000003A677647908059A30880190775426789A111A6A3103291A76823038A7954707864A74803094347193565A409137A7198300345032475058079197818A755547356A594594831225276083834736046057826A420578543A5754260995194A91797A324064650396663311AAA8266644681223583593872A203886517356278970298381194141716603920165401593667A9860257582A74A5990A900907738877492239869555A382A72777852098150447489774337A6469527050797329899687534103A28119285A84223028084433226613A063320724AA2184605AA78266A16979A5A07320A69132241906066026A1359074688025AAA2753808885A9A019A6A50594678131018289245723108998600485662184A0955A850141496323212660A252A4883A8570A614596A8965759879A514A243631972183229934909772A1893530526826A79A1706270A91041694982088817067400486582027013183A2A1555157179A617A416004317703375032408958A64479819825A9422590711438382861543573097090A46772792663285550063264A6682610647A840501A9219A720004A064A286180A91A9A3548752A3926787195593367155119A9058A862895A958635767987363A7847309790288AA7915048627249AA98317A01889A6480A51174454381670A231419679608174625A164852738337522715219960351A578592A3983874855862AAA19245990A2059935568361352290203609167A477767A04152854830162768760291A45546249981A3360066631184A98A774694718652003381903122355A295222594044939180A8AA80A79617086071A9A92795546147A922557904800424920990751893490758A76A29588315921A420567A9392198949926850744165725840A7A35A42047660267627297048A236723739339859179A3A159A447019269652A760107A5A93698385A3865053504972429280262560A949170276186510074A1A046991487591A75A37A6252722A2A6162A6116102A0A760939A42027073691A43117A9562270731A1A17707309455275997241A403A734277448660A6103856412A81A470552800205541426848916229622A687A773504A85304695123261530A54A7997A084687687868315691188104117184867529851943A52016A81155296146929331122649707733343A05431512A078071750929953644848056093659227654136861902966807904880389A61082272036051905743932570840107183896536AAA9509                                                                                       
17         11     1/3    1        -3.973590348351657    206     2.6314152056701309A9283641860387915996414082086213240A498239601167875576781124088790319402A02A5838965516658487664A2002433938AAA557149308733775386A886399A75352776005385450A13071A38671830794321609565A13A86702AA999999079312520015AA812354541985A84AA197A96964417227558175637766188502391672A0363579A168A73AA81061196A828830084711033963278A854978832322712419117547710256A3968A7603143407987A27A0323A1897777052565238644999428471A539579752A1785031526486148763620908380A655207543076431590300603393049A3AA065A0205A1272501A12193473663897590916109866887A09927871A1167A95A141669337384379434296613A6895A845AA808052681612A15969A71364705673A673319123805A3966793406A90276241AA40144482A187415859320A1139A246897572A4261A14125A45916299607A83A50A826919689009973A19897909048814445852A429742A11A6552A7A2091751A26342558924A220352130365A8920383097162247264AA7AA84567784614A31370099536432885871A456736452782953A0548707A868260A45A270554A5569A06105A5306429370403838459329868A5499694106514A8183765355487049128A71603A2872809814891614A784647A5381880535A66346766140643056267118721029A323602A051A5139216573908319168719430095112A3640168A7A371867865AA68775185122852823775A287778764540851789564121076339464209A3546898302735314192185699A70637A72307A188508A026A721A52306899097918485A39706286A39379352402676284A067074510A06608AA92119964887169327750794060431829562A963488055088978312030AA70698851A35014736644A7250841467797026934465584635A25A212AA398645A427A543137341732570010A6601335A5217A3379AA75538A030AA5091A8803957AA7044411173127908969114759A063A830018600509144889570642531108750636A60540378A502653A8414103178165643807A15345618486871997A44197426AA91051A9646422817019981379209227462476920095A53181A5A29844461084873447A821372061386005441984773217038484329258863615A4554773151955895076928286116525991216A40182184055240A517498004A078A400326A423572A941793477870714A65A7297900A4651399820366674620A8154282801521A531713625504124734A0A61357A5723A225A73063A820289A4A59A023626741877A49210814A0922A0149347499554A1797339A26411A67320961541643145491239452A2600A79987211101A23A8776044336608759450275461A6991319023A8716441812A5391A78564807703762176A88474327594A7137154248498732260353139791665134934A892A323492266995219685A06542738079203738252518310958A66496972A0071A9677827582008206838060353099A36881566584332421285A009A742845761508291796A359A3731205319476112334A74A013788                                                                                       
17         11     5/2    1        -3.17623779621315     117     993.63976120A9572616A97A19A84A775693232260836A44A24496479766826A4A6206A8A2408A0169475321137524116A724902627178650A2276513111110A5331216301996455A639465156728481950232983576454481961526588225A84286A493A222813564423536640883823857838634147343583237774971565223325343A6561953735A05A7A765508039875127578A352272A711289199683A06A4A731683A40912454070912A996742392281718A19639136310805112168014381A31381121969419612161A17A71373A922267050026766458991647274667148619209398AA69787991848338698995A15A8A83398A29959670323423A437267AA46554479233A1A959484657605293950A0271596A671A35376368220A303431A47508749A34136163A20A3A33AA2276286A6433454159816A55320662483910A1621128A7527155AA6080841345235251051948777807934514A51395877837350023712972906171038519385911765563532037581828A7253A1322527A0600622216219269A998972462034900A131673981531078836929279A1393A58A505265591759359076104124085087347386454828A513A0A85287616631732A90179A9254A76348176078377331763956A265344083A5774903386837A746409010781016778AA0AA629968881186297515491325623A75A08291342A04181004367A33430147183A11A91656440411A4605610A63A1290489327A209053027593852A48A7A8A4034517A58101376A696893A6865625109606A9532A99A45436128346092A935875A47A558A6A001599852164138A28668264371504A7A8774093385364A4852608AA19901A45532923A0A3116290080227324A8A22A0A927A0410AA45039468115A386340536021343A0823289A50823A5226219971575109343A046364514A558746908313616519044A68935159A66575299019882A42212850AA306907131505450922A75401A5673676041335089294144A39313483930973573414316511442085808A8A4511716057721228707358790375A58A572609058A58590A775A71043496555963583226237989403A4881A88A588150720202381646598A5302562103A00861A20698A8742668A99883630412086774695996357738787255A1546013191491139AA35737816822380434A0A09A459A310A9509A8A804271426290236442847512562202160095613072AA4844337657965A0021477683875470A9A564281AA24662750012387697728195A3A0A0528A904A7A17A372281A6296861667810477A455956063028569A147722A99A92511035A57504828A70679418939849772851295921A0A5A498851304A29570866A522866477697575753334A77366771972A844214201010A519466481080559AA8945527495880307031215A548A41368422928087A86789542151AA7598726A789348411980441719410533845A5575310346643A626717A171339253644208384AA62936730045496170284248046A6A586843033A77A489AA43442290A925176809313783727874A5951905772565A25A407580A97702507679054770397602A010A58735                                                                                      
19         11     4/3    1        -3.124178055474675    0       46.77723363103101A8A97A167555724383960336030A0557744199869464540A286193309008515A744A4942197655629865639470AA02074094709186A14762A33A92991065418AA59834607041200979A991291383886651253559667524119651664319646837274141A995457A03755529867315797A5661759849611715A84826530A29119012906A9A5518080124619A983723066066798A59376831A98017754573A35257196A2085A1719597070491140A69842451721A412681A56A8972091111461871293A822722723495996233146162273608931808779335075601822612085313A3576A91708A0664093747A8226A0507196A420011438777A16594607790551960596517021A15104A5319A4AA7077A9A94166A139938291003643594203035501737224717473625A613247538479A206616060AA515629817540241718575100A3541358520170288A4A737A51488A65A242A527442720053410507A7411114535333693A5861A6308A1A55699492028380915744994704297084124880817026206195477377647406295A87657AA98897729070318A7A0092771192905369A66A20586A47536A12433A12508A21486656086708A677379A8399557A9A11385A956A0585394673385037956278A78A01A78106060A979236135233917713983A556A01163A2250757898782606A1A43621A69727368A323A575678A4A587012933700044148702051857A082800A9835008A705A0797756646308A7901441016202032299132976331485525359680563A7A91558060AA40954633328948736686811057068A6228AA53A6A16962A897494A9508061A49A7763699A442664441888A53880882398127796444044034779000097633A46012A7915A0A28499231A31963895848AA662035958395019102243A063A0A2789376893168997494A4A7620322533330452596476583312A04A085836A603272193605848076A520893535220153701A564322793578503261A47473959985A451228181521A2611636151A955571A5640856265482419769060039512A13950384A2A6920955A55717888A5742068222A533A088678702A78A257275A42A24729895443A105A776098504647027199142A58A9A24057086986A321975A574503415246527A2281659A287A63850602066582A70898966539026735517318761341604326261A5A03860412330910A22075A278A387606A12988982AA4566A84792408A417554712931092882A49405A827236098A05375314849154124444348726257295577A8908535158A952A7613865A231837AA045130A574935A8862118A53108821A089147516961208885119548180A68A0105774A536639064192A6923772342A806427418097543571120500846A3698257832A644517AA7A990A121A012319A1984A75932893125362033726A50425032650531734253A76136029878625033A63A5270623509A9A2419882646264692542A131810830443409210AA279A4472988213324A51071A0853639A5991A1218494A01A829379A35357304770058538A465529813094496621539767262051379138A9653025110920431004062517                                                                                       
19         11     5/3    1        -3.247952853158342    8       113.317A7428999964331721251A699388A64061605936434219814889940517A4480A101650468877106863636727552A976810623440269A17024A425076720573361769072A548070307A3711A95305AA17AAAA735935A60A9779654612961A97253A05031704503A4455398936A0331A9A596819636074864A2162007996796794347874A017718744A2372143715059A75216141302145078A1112A85022208145426830A17049363A84A288826575256213360242507006A58863921946923AAA6AA449416883456A74A09519AA57422876733695551543500861012827593962343787A2086478653A716162A014101A6511697489429184945A0585A78426754203385583355056261048289824A343213284012437874959AA7A9579797A1817341161063A270203466A25918195098A4493350001624362999996A1696A213306026A5003301955164479724173AA98A7A925096A8246325334173A37A42459822A66689411602197234581857185A439098188036789A578A689692565038AA315678988071362417034A566538474843A0478461686544430A992237868188986719A30A89444801A8625A05197749913808773475A81A1A806591296A5A8908618211730067571A62466303394182420801830A18340051941544636196049957063798797A71762685393506840A257103992A22934645AA633715168059A91A21327A670A72589873577262103305910278917A0131736A77142289209A555A096130220145027A84765340A953147008106A8182981A43A6384A508177303862064A3820597068330A5757A6A3828380A7745101638734623A609343A614842642A96591966220606115159A1237110432A07604A4A0861274611461362750285447078A4662581806213A67663A84A365496448849457488899643A5A50285401456287A352365100716362A808537417586473131334262746A012173906382A07A82762415A47A204390A3624851AA671251365A90157467441704231165A0743482A38277236AA2A360054232A1795429A3203510815792817442A8A17647027939045369410A679967043A697A983871356384397762937165782342A931785913A90A6721A49851863232603A970A5093821016959A96A893160940109888144326A2984180802300326A6096364803207A9600997087A4A0143186667751577914360180129A15412A391273A31749139536A309A893057366144037600600653A912A35A3482481814178239A26393948973868028245821848661793A917A7375706309241328886A230A48A496183551A19778818504811228568554901692222A813186109618A06608727097154A93A127359119749368830534112201152AA01214672A40153031014566255180972080414A507774368486793332A22641A334860921844360078237693A5417A47AA60349AA008379783285A5A856339105A9913847388639101475141658721037055644A9606773A72874A129253089A03A491177976A53529219802A0A2170575372A75615889606424A618A4245849665295470571632095A6340451255862623A43A338985872668                                                                                     
19         11     3/4    1        -3.124178055474675    0       9.1118449A2143A579608619678119077013058606402A55076702730A6A55600AA1155378A1304725329853825A7040A88A370702199761533AA7380392910A08A630664380020850267A298A038952281799A60A825107358100981382099029997626328067561A9275754A120948881987710A02A857557641AA7A1650106946301281A1117442972A827A0606101655A560777992A6730A63876028732101697579221063393747A904148495261148A091718162704620846772A274A14554A109582737471A5328543954935811A40184A4242A502325766338556A8046704AA24A48A99036609A22128616187048862781A848A345741144459706A2664764998847126A7955AA8A3502A3A539767940993533949797A8A1426A0917817AA72661770310323A761957859AA02630A78702382731A4A1405214798825464A57A2083A29844516608632541012048555017432587380A041609A745627329A558A98732A419559A906320251A26A794366433521620201A3000815472677675A8770233815194A176582772483627253256A0517405624A490008216840346528A771899A438641670717462666375697529900A0914757A6288192735109AA41336A46107145586A312432692828062594274539A954AA3711A1A7888849179752252911668604877715284426618479716A78615A7066245417981007195077318A082A62879A03132A434701518224053903187524458688717501473485447AA85170156908572340588A230097162894075613417708A777537A708317275210657468418744A138358468079A978573A74008532598681882051195A275906025759A21260A10738999745184333508208430A90809495753A963310A26A194A6044A40207927952351380645A019AA4129A559A4597784461710939459598301361A56240A80318A5A5221335047727768848708265235411194463127A70A3358384742364712A4636A864096432320A1A22859591988926745301029A0569359A393615746096108831768833339A899096569880509A59385971A20373980495050550A7534726779074A27665759288274901318584A25351198A75A8951559684435603A71A158556275354540212837927136945451AA9A9A887192623764693168558764077696486193736346113780587107675659532467350111914983855A326A77A46716242738552545947768632157264935616A553290459078432431455A391550410334618416894A39493710A4AA247A8A7294078A059A14AA385990045366A3990453917885363894160A981048A4A4689628694A374867477A6371465A60882075521A85372459896122A35326188A8333934200182A8269A75346727586A57A9498A33107643780393A0595197884A86A414043654525589943A951096A113250862996A5951848535209725380A444A4676920782517A32794821620974710186339828467AA038366107409A6871A554851328516606A7107074525A5703A8957A12114889325002163A9A092734442756850455737AA26222A043563661739679774A90835632AA9224453A9A544337238022                                                                                        
47         11     2/5    1        -3.012772909110441    171     4.734A331213544656A644254A821315094209A7195A162A9AA037075090013A4687745373A3A89A071274024A3372A45856111469354276621A552A607148912249063A4571782034623648046097195215328A51A1122222071935932492494A7A19A34A01041114A835647329132A960034494452A8785070512249930966060AA32662050232851534330717390476394A8914A3576A4687662872567A2A940958356A85542720542A352928343A0A4064944681A9A755801A82763156488A0156787A7799283600A355009046943164351458791980982681929586665187994097880332A0AAA9579264255905906AA979668498899762133A2397169472393506899A0605070A69737365A000308622177AA0684886882378176272002A6278A25521352373040833A343370532789859824A4892377243217493A3578A28302564670A4966A5127427812967371625100A57212602551847725A3778734142A32027A19492839036A580549683A3A2731A9810949162A5059A715A621AA938036042756013154424943512898674794385132A2A56420494051645145534388820A012829540566600410324825886A47345A712523655188A00465895A57813827724A82432389759A19A9721805916850A4285050044319A70277A8226A27230507735A638A432A4141412587A1307632A4A780A8526A4358390597345433547551707928A2750034133129619029584602297A7975846A50555AA50654044A3698003832479318A0607449A061969871583334237A831853780301635422212693A3025210084769939A385052970A053AA54360571204179214A49960806341026568049421275676012757917276334132667A5112145005113737153013720A85AA153AA69A5187A92663A7645461916982448A35988891089328702612590763076A00A01392999696702623A1715681053A0784119653266098901239544946A09013104338379A3120734A42698771374680206A9136972532A2103784A185004844614328532926289A94271173340994A75A06A6250A50226556975A198576170426217475931898752010075A307577181640A08486730A95927555284A5464677186A2898042A20371487725019A78093150291181515961730160082A93670788253234A5386326AA06391806003013642461154428571185A26071878413511A125462A625501876946928A096554794A383AA6714277388A8837898A719A282108AA39683463822A56374111130385383507289A9A28556911481A8708898307670620A399888452294941397AA5771320494244903335442505097570184057834AA6279337706723535745577518A1114891A004A1A376A0983672004313923AA8004274181496894479A14A083A491A9413377189A1A124541110218629A832A92181088295481130598891904550428689274100766A111996A7007570021411A460070A92599A082623432A0779A0557416012527357291769611A18896070803A7834043543891567504011336242AA376650614AA000594208977613296097A27269A322A963841793152628A478002456A4431602939                                                                                       
